txn_ref,sender_upi_id,receiver_upi_id,amount,currency,device_id,transaction_type,status,true_label,scenario,created_at
TXN00048002,vrishti281@oksbi,mital7303@okhdfcbank,253.99,INR,dev-748b8a171069,P2M,completed,gambling_network,gambling_network,2026-07-28 20:35:42.000000
TXN00000892,pateldayal5394@oksbi,manndhaliwal4474@okaxis,154.25,INR,dev-cdfea4bf7d8e,P2M,completed,,,2026-07-28 20:35:46.000000
TXN00016713,pateldayal5394@oksbi,rattasaini4845@okhdfcbank,592.16,INR,dev-cdfea4bf7d8e,P2M,completed,,,2026-07-28 20:35:53.000000
TXN00011240,dalal4170@okicici,tanvi1237@ybl,1372.07,INR,dev-985de1aed132,P2P,completed,,,2026-07-28 20:36:46.000000
TXN00030869,pateldayal5394@oksbi,mittermaharaj432@pnb,1011.5,INR,dev-cdfea4bf7d8e,P2M,completed,,,2026-07-28 20:37:05.000000
TXN00015783,singhal4413@okaxis,pateldayal5394@oksbi,713.02,INR,dev-429f4c4bd244,P2M,completed,,,2026-07-28 20:37:35.000000
TXN00024984,pateldayal5394@oksbi,zayyan4555@kotak,1135.81,INR,dev-cdfea4bf7d8e,P2P,completed,,,2026-07-28 20:38:22.000000
TXN00033189,pateldayal5394@oksbi,virk1080@ybl,323.95,INR,dev-cdfea4bf7d8e,P2M,completed,,,2026-07-28 20:38:55.000000
TXN00023291,pateldayal5394@oksbi,yamini1242@pnb,196.22,INR,dev-cdfea4bf7d8e,P2P,completed,,,2026-07-28 20:39:41.000000
TXN00016619,yachana1649@kotak,michael3736@barodampay,198.77,INR,dev-2d6d9ef465ee,P2P,completed,,,2026-07-28 20:39:42.000000
TXN00006050,pateldayal5394@oksbi,dhingra1342@cnrb,1726.05,INR,dev-cdfea4bf7d8e,P2M,completed,,,2026-07-28 20:41:28.000000
TXN00011254,upasna2363@cnrb,pateldayal5394@oksbi,1664.34,INR,dev-e87f65cd6f9c,P2M,completed,,,2026-07-28 20:43:18.000000
TXN00017564,muni1838@barodampay,pateldayal5394@oksbi,645.37,INR,dev-b79aef2b5935,P2M,completed,,,2026-07-28 20:43:23.000000
TXN00019093,tanvi1237@ybl,anamika3411@kotak,462.32,INR,dev-474d4bb9a612,P2P,completed,,,2026-07-28 20:44:15.000000
TXN00028167,saranbarad5886@kotak,pateldayal5394@oksbi,502.28,INR,dev-44700dc1da22,P2M,completed,,,2026-07-28 20:44:25.000000
TXN00008706,pateldayal5394@oksbi,urvi5876@kotak,1996.93,INR,dev-cdfea4bf7d8e,P2P,completed,,,2026-07-28 20:45:00.000000
TXN00040034,regesengupta3601@okaxis,pateldayal5394@oksbi,1495.01,INR,dev-f3cb77fb2675,P2M,completed,,,2026-07-28 20:46:36.000000
TXN00029918,pateldayal5394@oksbi,balay1568@barodampay,859.45,INR,dev-cdfea4bf7d8e,P2M,completed,,,2026-07-28 20:47:13.000000
TXN00050533,faras2506@barodampay,parth5207@cnrb,63.49,INR,dev-5455e6ab5e1a,P2P,completed,,innocent_bystander,2026-07-28 20:47:28.000000
TXN00041057,lall4136@idfcfirst,pateldayal5394@oksbi,395.13,INR,dev-9b27ad911791,P2M,completed,,,2026-07-28 20:47:30.000000
TXN00031770,gaba4441@idfcfirst,manndhaliwal4474@okaxis,59.88,INR,dev-7462df7776f6,P2M,completed,,,2026-07-28 20:48:59.000000
TXN00038522,oscar1600@kotak,pateldayal5394@oksbi,1211.87,INR,dev-8178137ad4ac,P2M,completed,,,2026-07-28 20:49:18.000000
TXN00044162,prabhakarsarma4329@barodampay,pateldayal5394@oksbi,1509.12,INR,dev-4fd9d5de6e19,P2M,failed,,,2026-07-28 20:49:36.000000
TXN00010020,gaurangi499@cnrb,pateldayal5394@oksbi,444.57,INR,dev-b2e7fd266861,P2M,completed,,,2026-07-28 20:50:30.000000
TXN00021872,pateldayal5394@oksbi,manderprashad2752@idfcfirst,1879.54,INR,dev-cdfea4bf7d8e,P2M,completed,,,2026-07-28 20:50:52.000000
TXN00020406,kapadia1228@okaxis,jai5050@ybl,294.02,INR,dev-77bcf98fb345,P2P,completed,,,2026-07-28 20:51:04.000000
TXN00036622,regesengupta3601@okaxis,gadegola4008@oksbi,192.61,INR,dev-f3cb77fb2675,P2M,completed,,,2026-07-28 20:51:45.000000
TXN00039230,veda2101@idfcfirst,charan585@okaxis,568.23,INR,dev-f10b3a594e96,P2P,completed,,,2026-07-28 20:51:55.000000
TXN00025725,girik4084@barodampay,pateldayal5394@oksbi,838.34,INR,dev-a4c05f5f6fa7,P2M,completed,,,2026-07-28 20:53:22.000000
TXN00037331,michael3137@cnrb,bediramaswamy5894@okaxis,558.21,INR,dev-3fadb04ad0d4,P2M,completed,,,2026-07-28 20:54:51.000000
TXN00037952,nidhi979@idfcfirst,yatan952@okicici,257.82,INR,dev-16f6f24adec6,P2P,completed,,,2026-07-28 20:57:08.000000
TXN00044127,pateldayal5394@oksbi,bhavna3345@okhdfcbank,203.6,INR,dev-cdfea4bf7d8e,P2P,completed,,,2026-07-28 20:58:18.000000
TXN00039529,pateldayal5394@oksbi,kalla1707@okhdfcbank,744.34,INR,dev-cdfea4bf7d8e,P2M,completed,,,2026-07-28 20:58:57.000000
TXN00028219,xiti4534@okaxis,pateldayal5394@oksbi,397.53,INR,dev-e59c0ef0bd91,P2M,completed,,,2026-07-28 20:59:18.000000
TXN00010004,rachita4470@okhdfcbank,peter1027@pnb,287.57,INR,dev-89a8af90f910,P2P,completed,,,2026-07-28 20:59:53.000000
TXN00021664,advaith5285@ybl,pateldayal5394@oksbi,424.86,INR,dev-c1b16e0ea2e1,P2M,completed,,,2026-07-28 21:01:25.000000
TXN00005701,pateldayal5394@oksbi,manndhaliwal4474@okaxis,480.72,INR,dev-cdfea4bf7d8e,P2M,completed,,,2026-07-28 21:02:01.000000
TXN00032608,gaurav1136@okicici,pateldayal5394@oksbi,469.97,INR,dev-b4b1be46c256,P2M,completed,,,2026-07-28 21:05:18.000000
TXN00028155,chhabra1253@okicici,dave3965@oksbi,1663.73,INR,dev-e9653de552f6,P2M,completed,,,2026-07-28 21:06:12.000000
TXN00037191,tanvi1237@ybl,pateldayal5394@oksbi,854.62,INR,dev-474d4bb9a612,P2M,completed,,,2026-07-28 21:06:20.000000
TXN00050528,nachiket4609@okhdfcbank,watika6172@ybl,1907.27,INR,dev-ab69ada17f2c,P2P,completed,,innocent_bystander,2026-07-28 21:06:24.000000
TXN00012399,dhruv4237@barodampay,oviya3850@okaxis,143.05,INR,dev-b7d82ae0a62d,P2P,completed,,,2026-07-28 21:07:55.000000
TXN00024059,pateldayal5394@oksbi,vedhika1852@kotak,187.42,INR,dev-cdfea4bf7d8e,P2P,completed,,,2026-07-28 21:07:57.000000
TXN00000306,pateldayal5394@oksbi,mitali2770@barodampay,788.22,INR,dev-cdfea4bf7d8e,P2P,completed,,,2026-07-28 21:08:19.000000
TXN00017335,pateldayal5394@oksbi,kohli3052@ybl,760.97,INR,dev-cdfea4bf7d8e,P2M,completed,,,2026-07-28 21:12:27.000000
TXN00005811,pateldayal5394@oksbi,chakrabarti3641@okaxis,1159.35,INR,dev-cdfea4bf7d8e,P2M,completed,,,2026-07-28 21:12:30.000000
TXN00010366,chaudhryverma3634@okaxis,pateldayal5394@oksbi,1107.97,INR,dev-30c5185945f3,P2M,completed,,,2026-07-28 21:12:31.000000
TXN00038962,pateldayal5394@oksbi,dubesampath798@kotak,641.4,INR,dev-cdfea4bf7d8e,P2M,completed,,,2026-07-28 21:13:01.000000
TXN00038161,gunbir1134@ybl,janya2831@ybl,160.33,INR,dev-08e0f75d9c30,P2P,completed,,,2026-07-28 21:13:15.000000
TXN00003316,ekaja4669@pnb,rau4619@okicici,357.07,INR,dev-7d627b40a162,P2M,completed,,,2026-07-28 21:18:12.000000
TXN00043124,pateldayal5394@oksbi,soman155@okaxis,1440.92,INR,dev-cdfea4bf7d8e,P2M,completed,,,2026-07-28 21:18:39.000000
TXN00037215,girish1487@cnrb,patilchar2084@kotak,1001.11,INR,dev-596f6c9d4f53,P2M,completed,,,2026-07-28 21:20:04.000000
TXN00019290,brijesh4532@ybl,pateldayal5394@oksbi,251.82,INR,dev-e5dbcf801338,P2M,completed,,,2026-07-28 21:21:40.000000
TXN00013981,madhavi3904@okaxis,sunderbath5841@okicici,193.08,INR,dev-f0268c8572db,P2M,completed,,,2026-07-28 21:24:13.000000
TXN00037526,pateldayal5394@oksbi,narain4517@ybl,197.44,INR,dev-cdfea4bf7d8e,P2M,completed,,,2026-07-28 21:25:07.000000
TXN00025902,pateldayal5394@oksbi,ansh4356@okhdfcbank,119.35,INR,dev-cdfea4bf7d8e,P2P,completed,,,2026-07-28 21:31:32.000000
TXN00046785,faraj3505@idfcfirst,ranbir6396@pnb,7542.47,INR,dev-edbb4b82a6c5,P2P,completed,layering_chain,layering_chain,2026-07-28 21:31:35.000000
TXN00049101,indali5859@barodampay,tandon7305@oksbi,590.76,INR,dev-3b39c4316566,P2M,completed,gambling_network,gambling_network,2026-07-28 21:31:51.000000
TXN00046786,ranbir6396@pnb,ekanta6397@oksbi,7542.47,INR,dev-6f20d1b22424,P2P,completed,layering_chain,layering_chain,2026-07-28 21:32:44.000000
TXN00033429,pateldayal5394@oksbi,yashodhara937@cnrb,3069.42,INR,dev-107e43222c05,P2P,completed,,,2026-07-28 21:33:05.000000
TXN00048379,jackson663@okicici,jayaraman7304@oksbi,673.63,INR,dev-e1f4dad5c01a,P2M,completed,gambling_network,gambling_network,2026-07-28 21:33:15.000000
TXN00029823,qarin3109@okaxis,randhawadubey4527@okaxis,1877.96,INR,dev-c79e869589f0,P2M,completed,,,2026-07-28 21:34:15.000000
TXN00024907,pateldayal5394@oksbi,srinivasan5021@okicici,753.91,INR,dev-cdfea4bf7d8e,P2M,completed,,,2026-07-28 21:34:45.000000
TXN00013762,urvashi61@okhdfcbank,pateldayal5394@oksbi,873.26,INR,dev-ce5c0bc7e4ca,P2M,completed,,,2026-07-28 21:37:01.000000
TXN00025566,faqid2180@oksbi,pateldayal5394@oksbi,558.46,INR,dev-d15fbb662efa,P2M,completed,,,2026-07-28 21:37:37.000000
TXN00046787,ekanta6397@oksbi,praneel6398@pnb,7288.72,INR,dev-2d97f9c52d13,P2P,completed,layering_chain,layering_chain,2026-07-28 21:37:39.000000
TXN00014829,pateldayal5394@oksbi,parikhbose3062@oksbi,1908.03,INR,dev-cdfea4bf7d8e,P2M,completed,,,2026-07-28 21:38:48.000000
TXN00030991,issac190@okaxis,chavvi4296@oksbi,353.12,INR,dev-757c5784f266,P2P,completed,,,2026-07-28 21:39:04.000000
TXN00044588,pateldayal5394@oksbi,tejas4746@pnb,578.27,INR,dev-cdfea4bf7d8e,P2P,completed,,,2026-07-28 21:39:07.000000
TXN00011906,omkaar726@barodampay,pateldayal5394@oksbi,315.1,INR,dev-15892f24698c,P2M,completed,,,2026-07-28 21:39:47.000000
TXN00011123,wazir2996@barodampay,chopra1715@okaxis,244.16,INR,dev-1f571a76fb10,P2M,completed,,,2026-07-28 21:42:11.000000
TXN00028369,pateldayal5394@oksbi,chokshi4882@oksbi,1160.88,INR,dev-cdfea4bf7d8e,P2M,completed,,,2026-07-28 21:43:45.000000
TXN00013891,ronith4660@okicici,pateldayal5394@oksbi,2261.04,INR,dev-33533649094b,P2M,completed,,,2026-07-28 21:44:06.000000
TXN00049029,amara5455@okaxis,tandon7305@oksbi,429.98,INR,dev-e3ca46c1feae,P2M,completed,gambling_network,gambling_network,2026-07-28 21:44:14.000000
TXN00037764,pateldayal5394@oksbi,chakradev2162@cnrb,77.13,INR,dev-cdfea4bf7d8e,P2P,completed,,,2026-07-28 21:45:44.000000
TXN00030725,vrishti3700@kotak,pateldayal5394@oksbi,686.02,INR,dev-984a734fb489,P2M,completed,,,2026-07-28 21:47:09.000000
TXN00024290,kuruvilla4310@okaxis,meghana315@oksbi,153.62,INR,dev-c45f06b3657a,P2P,completed,,,2026-07-28 21:49:12.000000
TXN00021899,pateldayal5394@oksbi,buchbalay743@kotak,764.29,INR,dev-cdfea4bf7d8e,P2M,completed,,,2026-07-28 21:49:36.000000
TXN00046788,praneel6398@pnb,wahab6399@idfcfirst,7112.83,INR,dev-dc60c6cf4640,P2P,completed,layering_chain,layering_chain,2026-07-28 21:50:28.000000
TXN00021781,pateldayal5394@oksbi,tanvi1237@ybl,5543.22,INR,dev-a2730c3300d9,P2P,completed,,,2026-07-28 21:52:59.000000
TXN00032746,pateldayal5394@oksbi,lata5593@cnrb,851.32,INR,dev-cdfea4bf7d8e,P2M,completed,,,2026-07-28 21:53:08.000000
TXN00000308,ishwar185@barodampay,veer2730@ybl,108.18,INR,dev-e7e65cb465c6,P2P,completed,,,2026-07-28 21:54:33.000000
TXN00008829,pateldayal5394@oksbi,finn4260@ybl,637.33,INR,dev-cdfea4bf7d8e,P2P,completed,,,2026-07-28 21:54:56.000000
TXN00029356,pateldayal5394@oksbi,yashodhara937@cnrb,100.2,INR,dev-cdfea4bf7d8e,P2P,completed,,,2026-07-28 21:55:04.000000
TXN00029199,tristan1592@barodampay,dev826@barodampay,607.48,INR,dev-bed6b37efe94,P2P,completed,,,2026-07-28 21:55:56.000000
TXN00044377,pateldayal5394@oksbi,triveni5127@idfcfirst,598.74,INR,dev-cdfea4bf7d8e,P2P,completed,,,2026-07-28 21:58:21.000000
TXN00039075,falak2244@ybl,deo1249@oksbi,802.64,INR,dev-441e37cd3d41,P2M,completed,,,2026-07-28 21:58:32.000000
TXN00013529,brahmbhattmangal158@okaxis,pateldayal5394@oksbi,1540.17,INR,dev-495a32b65576,P2M,completed,,,2026-07-28 21:58:57.000000
TXN00046789,wahab6399@idfcfirst,neel6400@kotak,6597.75,INR,dev-5ea8b4fd7d82,P2P,completed,layering_chain,layering_chain,2026-07-28 22:04:05.000000
TXN00046790,neel6400@kotak,david6401@ybl,6123.72,INR,dev-b8b9739541f3,P2P,completed,layering_chain,layering_chain,2026-07-28 22:05:17.000000
TXN00021426,dadatalwar2360@barodampay,virk1080@ybl,152.12,INR,dev-f09ed7e42f86,P2M,completed,,,2026-07-28 22:06:05.000000
TXN00003028,girish2671@okaxis,utkarsh3057@idfcfirst,200.15,INR,dev-e6c714bb4255,P2P,completed,,,2026-07-28 22:09:12.000000
TXN00028847,maharaj369@okaxis,jeremiah1822@okicici,234.99,INR,dev-086fae4d43b5,P2P,completed,,,2026-07-28 22:09:51.000000
TXN00049289,gaurika5262@barodampay,tandon7305@oksbi,76.18,INR,dev-b910dbcb87aa,P2M,completed,gambling_network,gambling_network,2026-07-28 22:10:42.000000
TXN00042424,tanvi1237@ybl,dhillon3181@ybl,307.74,INR,dev-474d4bb9a612,P2M,completed,,,2026-07-28 22:12:26.000000
TXN00012326,suhani1827@ybl,pateldayal5394@oksbi,881.21,INR,dev-d3489df64860,P2M,completed,,,2026-07-28 22:15:04.000000
TXN00046791,david6401@ybl,mitali6402@barodampay,5634.69,INR,dev-aeecf87c7079,P2P,completed,layering_chain,layering_chain,2026-07-28 22:15:48.000000
TXN00019154,pateldayal5394@oksbi,gokhale40@barodampay,3494.9,INR,dev-3e6d35b68e3c,P2M,completed,,,2026-07-28 22:16:02.000000
TXN00024363,jai1929@barodampay,narain4517@ybl,894.57,INR,dev-469e6a3e30bf,P2M,completed,,,2026-07-28 22:18:18.000000
TXN00023297,dasgupta1695@cnrb,vohra4968@ybl,238.65,INR,dev-7949a513f90c,P2M,completed,,,2026-07-28 22:26:11.000000
TXN00020316,pateldayal5394@oksbi,goswami2082@barodampay,2932.53,INR,dev-cdfea4bf7d8e,P2M,completed,,,2026-07-28 22:28:39.000000
TXN00048119,amara5751@pnb,mital7303@okhdfcbank,1093.71,INR,dev-df5e0858ae18,P2M,completed,gambling_network,gambling_network,2026-07-28 22:29:47.000000
TXN00042738,sathvik4160@barodampay,galalad5362@okhdfcbank,144.18,INR,dev-4d78379f5dff,P2M,completed,,,2026-07-28 22:30:17.000000
TXN00048873,omya1969@idfcfirst,tandon7305@oksbi,625.44,INR,dev-9227c328294d,P2M,completed,gambling_network,gambling_network,2026-07-28 22:31:27.000000
TXN00039661,lad928@kotak,pateldayal5394@oksbi,515.47,INR,dev-70f5ad5aba11,P2M,completed,,,2026-07-28 22:34:10.000000
TXN00048102,eesha1010@okhdfcbank,mital7303@okhdfcbank,2346.04,INR,dev-216405797888,P2M,completed,gambling_network,gambling_network,2026-07-28 22:35:52.000000
TXN00049014,dalaja1623@ybl,tandon7305@oksbi,579.34,INR,dev-bc6958ad1a1c,P2M,completed,gambling_network,gambling_network,2026-07-28 22:37:08.000000
TXN00048263,veer5148@okhdfcbank,mital7303@okhdfcbank,306.92,INR,dev-8c4d49651f4d,P2M,completed,gambling_network,gambling_network,2026-07-28 22:38:22.000000
TXN00016233,mahika4163@barodampay,thomas1960@oksbi,544.77,INR,dev-047fdbc154ae,P2P,completed,,,2026-07-28 22:43:49.000000
TXN00049847,logan646@okicici,singhal7306@barodampay,321.32,INR,dev-5a906a42dbb0,P2M,completed,gambling_network,gambling_network,2026-07-28 22:45:26.000000
TXN00022080,charita4965@kotak,pateldayal5394@oksbi,7873.38,INR,dev-f05211fb409d,P2M,completed,,,2026-07-28 22:46:49.000000
TXN00007933,mammen2498@kotak,pateldayal5394@oksbi,290.14,INR,dev-be79e4544f34,P2M,completed,,,2026-07-28 22:49:14.000000
TXN00003300,manthan245@ybl,aradhana4198@okaxis,293.4,INR,dev-a5edda1ca866,P2P,completed,,,2026-07-28 22:49:16.000000
TXN00008513,barman2793@okaxis,bhatnagar4910@okhdfcbank,45.12,INR,dev-39063738e0f5,P2M,completed,,,2026-07-28 22:49:21.000000
TXN00002749,pateldayal5394@oksbi,muni1838@barodampay,3049.52,INR,dev-cdfea4bf7d8e,P2M,completed,,,2026-07-28 22:56:27.000000
TXN00029644,pateldayal5394@oksbi,lala5580@pnb,280.84,INR,dev-cdfea4bf7d8e,P2M,completed,,,2026-07-28 22:56:28.000000
TXN00019908,jhaverikale2258@pnb,deo4650@pnb,217.43,INR,dev-b297ca8e8d7d,P2M,completed,,,2026-07-28 22:56:50.000000
TXN00048693,zinal2121@kotak,jayaraman7304@oksbi,348.93,INR,dev-15771fed5979,P2M,completed,gambling_network,gambling_network,2026-07-28 22:58:47.000000
TXN00031989,vasudha5364@okaxis,tanvi1237@ybl,172.49,INR,dev-d78bb737a134,P2P,completed,,,2026-07-28 22:59:25.000000
TXN00013577,sant989@cnrb,ghosh3552@pnb,525.92,INR,dev-bb0b2b50094e,P2M,completed,,,2026-07-28 22:59:42.000000
TXN00047943,tara3729@idfcfirst,mital7303@okhdfcbank,330.42,INR,dev-2c8102448819,P2M,completed,gambling_network,gambling_network,2026-07-28 23:01:02.000000
TXN00023192,andrew4909@okaxis,pateldayal5394@oksbi,415.43,INR,dev-f9946c6a9c40,P2M,completed,,,2026-07-28 23:03:04.000000
TXN00049849,logan646@okicici,singhal7306@barodampay,2068.4,INR,dev-5a906a42dbb0,P2M,completed,gambling_network,gambling_network,2026-07-28 23:03:38.000000
TXN00029875,anya4181@ybl,manndhaliwal4474@okaxis,918.73,INR,dev-2f39b9da28b0,P2M,completed,,,2026-07-28 23:05:10.000000
TXN00050111,robert4826@kotak,zachariah7307@okicici,265.49,INR,dev-dfe0c3199f05,P2M,completed,gambling_network,gambling_network,2026-07-28 23:11:37.000000
TXN00049517,samarth2726@okicici,singhal7306@barodampay,1472.36,INR,dev-acb08bee68c4,P2M,completed,gambling_network,gambling_network,2026-07-28 23:16:12.000000
TXN00031983,pateldayal5394@oksbi,bahribatra5801@okhdfcbank,2406.95,INR,dev-cdfea4bf7d8e,P2M,completed,,,2026-07-28 23:16:25.000000
TXN00000082,ekta5453@barodampay,falguni2941@okaxis,257.25,INR,dev-e4351afb44eb,P2P,completed,,,2026-07-28 23:16:35.000000
TXN00019781,pateldayal5394@oksbi,mittermaharaj432@pnb,1631.13,INR,dev-cdfea4bf7d8e,P2M,pending,,,2026-07-28 23:16:59.000000
TXN00049928,reyansh3777@kotak,zachariah7307@okicici,1073.26,INR,dev-39e84791a74e,P2M,completed,gambling_network,gambling_network,2026-07-28 23:18:27.000000
TXN00012634,pateldayal5394@oksbi,karan2098@idfcfirst,257.44,INR,dev-cdfea4bf7d8e,P2M,completed,,,2026-07-28 23:19:39.000000
TXN00048236,madhav5737@okhdfcbank,mital7303@okhdfcbank,323.32,INR,dev-4bba6feafdec,P2M,completed,gambling_network,gambling_network,2026-07-28 23:24:32.000000
TXN00049546,hardik4926@okicici,singhal7306@barodampay,333.38,INR,dev-5fe6ef5b3089,P2M,completed,gambling_network,gambling_network,2026-07-28 23:30:46.000000
TXN00049678,vanya4671@barodampay,singhal7306@barodampay,831.73,INR,dev-7f68e6fad185,P2M,completed,gambling_network,gambling_network,2026-07-28 23:41:26.000000
TXN00021085,parth5782@cnrb,keya4793@okhdfcbank,186.32,INR,dev-01e67e470d2a,P2P,completed,,,2026-07-28 23:45:05.000000
TXN00010939,bhatnagar4910@okhdfcbank,pateldayal5394@oksbi,3476.47,INR,dev-d87348b90360,P2M,completed,,,2026-07-28 23:57:27.000000
TXN00033271,shivani4350@ybl,nanda1956@okaxis,920.31,INR,dev-4ed283ea0610,P2M,completed,,,2026-07-29 00:11:22.000000
TXN00048511,dakshesh1408@pnb,jayaraman7304@oksbi,252.41,INR,dev-c1f5c26912f2,P2M,completed,gambling_network,gambling_network,2026-07-29 00:12:33.000000
TXN00049526,fariq2723@oksbi,singhal7306@barodampay,478.78,INR,dev-8f536d5f699c,P2M,completed,gambling_network,gambling_network,2026-07-29 00:18:46.000000
TXN00033299,pateldayal5394@oksbi,narain4517@ybl,124.15,INR,dev-cdfea4bf7d8e,P2M,completed,,,2026-07-29 00:32:25.000000
TXN00050041,mason4859@cnrb,zachariah7307@okicici,441.76,INR,dev-b6fa9291849e,P2M,completed,gambling_network,gambling_network,2026-07-29 00:42:05.000000
TXN00048234,madhav5737@okhdfcbank,mital7303@okhdfcbank,1964.71,INR,dev-4bba6feafdec,P2M,completed,gambling_network,gambling_network,2026-07-29 00:47:00.000000
TXN00042619,pateldayal5394@oksbi,tandon3416@okaxis,1556.55,INR,dev-cdfea4bf7d8e,P2M,completed,,,2026-07-29 01:06:44.000000
TXN00036878,pateldayal5394@oksbi,ryan2188@okhdfcbank,912.72,INR,dev-cdfea4bf7d8e,P2P,completed,,,2026-07-29 01:09:20.000000
TXN00038502,pateldayal5394@oksbi,ramaswamyaggarwal4710@ybl,253.13,INR,dev-cdfea4bf7d8e,P2M,completed,,,2026-07-29 01:14:31.000000
TXN00050009,arin3246@okhdfcbank,zachariah7307@okicici,776.56,INR,dev-cf09a31fd214,P2M,completed,gambling_network,gambling_network,2026-07-29 01:15:22.000000
TXN00048047,niharika4678@ybl,mital7303@okhdfcbank,276.85,INR,dev-bf97c155a19a,P2M,completed,gambling_network,gambling_network,2026-07-29 01:15:48.000000
TXN00049576,jagdish4347@okaxis,singhal7306@barodampay,218.2,INR,dev-90fa81766c7e,P2M,completed,gambling_network,gambling_network,2026-07-29 01:16:57.000000
TXN00000415,rachana251@okaxis,pateldayal5394@oksbi,598.02,INR,dev-019e6f9efdc7,P2M,completed,,,2026-07-29 01:17:14.000000
TXN00049950,riya2694@oksbi,zachariah7307@okicici,997.64,INR,dev-375b70d62239,P2M,completed,gambling_network,gambling_network,2026-07-29 01:17:54.000000
TXN00049677,vanya4671@barodampay,singhal7306@barodampay,1004.22,INR,dev-7f68e6fad185,P2M,completed,gambling_network,gambling_network,2026-07-29 01:32:10.000000
TXN00049957,ikshita5563@pnb,zachariah7307@okicici,452.91,INR,dev-01e9a184034a,P2M,completed,gambling_network,gambling_network,2026-07-29 01:33:05.000000
TXN00042691,sankaran1816@idfcfirst,gaurav1136@okicici,1222.69,INR,dev-5d57695a40a1,P2P,completed,,,2026-07-29 01:36:29.000000
TXN00042000,pateldayal5394@oksbi,ravel211@ybl,950.05,INR,dev-cdfea4bf7d8e,P2M,completed,,,2026-07-29 01:47:10.000000
TXN00022893,pateldayal5394@oksbi,shetty4843@barodampay,359.15,INR,dev-cdfea4bf7d8e,P2M,completed,,,2026-07-29 01:49:16.000000
TXN00049647,jeet509@oksbi,singhal7306@barodampay,127.45,INR,dev-71fc2d16c5c1,P2M,completed,gambling_network,gambling_network,2026-07-29 01:50:28.000000
TXN00048109,harini2633@cnrb,mital7303@okhdfcbank,271.85,INR,dev-d541ab0b98ec,P2M,completed,gambling_network,gambling_network,2026-07-29 01:51:00.000000
TXN00025357,pateldayal5394@oksbi,vohra4968@ybl,479.63,INR,dev-cdfea4bf7d8e,P2M,completed,,,2026-07-29 01:55:45.000000
TXN00032106,borde967@cnrb,pateldayal5394@oksbi,669.79,INR,dev-d598055fcaed,P2M,completed,,,2026-07-29 02:04:00.000000
TXN00001023,chaudhari1760@kotak,om4426@cnrb,740.9,INR,dev-4f703568a3d5,P2M,completed,,,2026-07-29 02:06:14.000000
TXN00050005,arin3246@okhdfcbank,zachariah7307@okicici,169.1,INR,dev-cf09a31fd214,P2M,completed,gambling_network,gambling_network,2026-07-29 02:19:05.000000
TXN00039455,pateldayal5394@oksbi,lala5580@pnb,411.37,INR,dev-461f4857081c,P2M,completed,,,2026-07-29 02:22:51.000000
TXN00009447,bimala1904@kotak,dey3098@idfcfirst,650.97,INR,dev-d3998b98451e,P2M,completed,,,2026-07-29 02:31:24.000000
TXN00048062,vincent2357@oksbi,mital7303@okhdfcbank,314.27,INR,dev-fc57b086c1ef,P2M,completed,gambling_network,gambling_network,2026-07-29 02:39:06.000000
TXN00048915,henry810@okaxis,tandon7305@oksbi,218.84,INR,dev-873972d0e29a,P2M,completed,gambling_network,gambling_network,2026-07-29 02:40:57.000000
TXN00031221,lala5580@pnb,pateldayal5394@oksbi,586.58,INR,dev-af8fd75a9acc,P2M,completed,,,2026-07-29 02:41:30.000000
TXN00048805,aditya2944@ybl,tandon7305@oksbi,135.0,INR,dev-48e3065d1c53,P2M,completed,gambling_network,gambling_network,2026-07-29 02:41:51.000000
TXN00049205,indali897@okaxis,tandon7305@oksbi,251.03,INR,dev-7b1b481ec35d,P2M,completed,gambling_network,gambling_network,2026-07-29 02:47:00.000000
TXN00048592,meera3039@kotak,jayaraman7304@oksbi,370.06,INR,dev-a37d7e87827e,P2M,completed,gambling_network,gambling_network,2026-07-29 02:50:49.000000
TXN00015924,pateldayal5394@oksbi,jayaraman3415@barodampay,1207.19,INR,dev-cdfea4bf7d8e,P2M,completed,,,2026-07-29 03:08:31.000000
TXN00044547,pathak2385@cnrb,pateldayal5394@oksbi,544.55,INR,dev-5ca86d231009,P2M,completed,,,2026-07-29 03:11:00.000000
TXN00022412,pateldayal5394@oksbi,tanvi1237@ybl,42.6,INR,dev-cdfea4bf7d8e,P2P,completed,,,2026-07-29 03:52:00.000000
TXN00037747,warda2839@barodampay,raj3205@barodampay,2733.16,INR,dev-86c917d8001c,P2M,completed,,,2026-07-29 03:56:58.000000
TXN00003675,veer4915@ybl,pateldayal5394@oksbi,1525.78,INR,dev-cfcce31f6be9,P2M,completed,,,2026-07-29 04:04:53.000000
TXN00040168,pateldayal5394@oksbi,chakradhar2882@okaxis,330.25,INR,dev-cdfea4bf7d8e,P2P,completed,,,2026-07-29 04:09:45.000000
TXN00007284,wyatt5155@okicici,tejas4443@okhdfcbank,288.77,INR,dev-8389a2721c10,P2P,completed,,,2026-07-29 04:17:47.000000
