upi_id,account_number,ifsc_code,owner_name,bank_name,account_type,device_id,true_label,is_active,created_at
vedika1085@oksbi,316400451,SBIN0323519,Vedika Solanki,State Bank of India,individual,dev-8754529bce46,,True,2024-03-19
orinder1086@okhdfcbank,9262920893,HDFC0907297,Orinder Majumdar,HDFC Bank,individual,dev-0f17673e1955,account_takeover,True,2024-06-22
maanas1087@pnb,4413091421394984,PUNB0901181,Maanas Ratti,Punjab National Bank,individual,dev-f2b72259d9e0,account_takeover,True,2023-11-26
meghana1088@barodampay,33611721230,BARB0834943,Meghana Narula,Bank of Baroda,individual,dev-9454141ee67b,,True,2025-07-14
chandran1089@idfcfirst,4561325328,IDFB0569034,Chandran Soman,IDFC First Bank,individual,dev-91d25479a870,,True,2023-12-02
kashish1090@oksbi,4456226108,SBIN0208689,Kashish Bahri,State Bank of India,individual,dev-e7faf11ec9fa,,True,2024-12-26
chavvi1091@barodampay,09124250436571,BARB0949543,Chavvi Mukhopadhyay,Bank of Baroda,individual,dev-26dd62644cc8,,True,2025-06-29
vyanjana1092@idfcfirst,8139115099117,IDFB0520739,Vyanjana Chaudhari,IDFC First Bank,individual,dev-d7a6c7d200c1,,True,2023-12-26
krish1093@kotak,40879863659,KKBK0232148,Krish Mital,Kotak Mahindra Bank,individual,dev-07ed9106813f,,True,2024-06-08
savant1094@okaxis,43733735621,UTIB0850408,"Savant, Nagi and Luthra Home Services",Axis Bank,merchant,dev-da530a4cdd47,,True,2024-10-24
gaurav1095@idfcfirst,805529281675116,IDFB0862629,Gaurav Guha,IDFC First Bank,individual,dev-5e8bd198e44a,,True,2025-04-06
siddharth1096@cnrb,0417092289018941,CNRB0152654,Siddharth Ray,Canara Bank,individual,dev-10112844963c,,True,2026-07-02
zaitra1097@oksbi,22913700398,SBIN0927315,Zaitra Prakash,State Bank of India,individual,dev-21ab2edd1d06,innocent_bystander,True,2026-07-03
yutika1098@barodampay,060274326,BARB0954432,Yutika Dutt,Bank of Baroda,individual,dev-d1013bbd0ee8,,True,2026-02-05
deepa1099@kotak,003916358884099,KKBK0857573,Deepa Toor,Kotak Mahindra Bank,individual,dev-ce022d7abac7,,True,2026-07-06
krishna1100@idfcfirst,59944279625705,IDFB0657495,Krishna Viswanathan,IDFC First Bank,individual,dev-5e906889871c,,True,2025-07-08
oscar1101@ybl,843569610942,YESB0222778,Oscar Hans,Yes Bank,individual,dev-b6eb291b1a10,gambling_network,True,2024-12-09
bhardwaj1102@barodampay,892426269811,BARB0814672,Bhardwaj and Sons Travel,Bank of Baroda,merchant,dev-0539e714bb6a,,False,2026-04-23
tanmayi1103@idfcfirst,9729902687530,IDFB0892861,Tanmayi Bedi,IDFC First Bank,individual,dev-4b2e5a889c7b,,True,2024-07-13
rushil1104@okicici,742001238510,ICIC0130668,Rushil Mahal,ICICI Bank,individual,dev-6fb94050003b,,True,2026-05-15
shettytiwari1105@oksbi,778094574201037,SBIN0333379,Shetty-Tiwari Food & Dining,State Bank of India,merchant,dev-b5eee898df24,,True,2023-12-30
jatin1106@idfcfirst,6059914975375593,IDFB0625071,Jatin Balasubramanian,IDFC First Bank,individual,dev-9dbc260bd97e,account_takeover,True,2025-05-13
kashish1107@pnb,58964632580,PUNB0110865,Kashish Suresh,Punjab National Bank,individual,dev-436c5d2d3014,,True,2024-03-01
peter1108@okhdfcbank,95733313805,HDFC0688328,Peter Som,HDFC Bank,individual,dev-e4d730241236,,True,2024-01-05
hemangini1109@okhdfcbank,35200082350657,HDFC0123275,Hemangini Gade,HDFC Bank,individual,dev-c4786004a16f,,True,2024-07-14
gautam1110@idfcfirst,28639531621169,IDFB0252662,Gautam Mane,IDFC First Bank,individual,dev-4b3ba437a96a,,True,2026-05-16
libni1111@oksbi,70829847670097,SBIN0615743,Libni Bawa,State Bank of India,individual,dev-a147f64fba43,,True,2024-04-02
tanish1112@okaxis,53339069565569,UTIB0713072,Tanish Kant,Axis Bank,individual,dev-47817bd91d83,,True,2026-01-15
samuel1113@barodampay,58655587052188,BARB0939413,Samuel Luthra,Bank of Baroda,individual,dev-70e9d564fa6c,,True,2024-11-12
yochana1114@barodampay,2432636061383639,BARB0951176,Yochana Bahri,Bank of Baroda,individual,dev-591cb5e877c8,,True,2024-11-27
urvi1115@cnrb,4583135232,CNRB0985791,Urvi Deo,Canara Bank,individual,dev-199a338325a1,innocent_bystander,False,2026-03-03
abhiram1116@pnb,2212694686226,PUNB0287810,Abhiram Kapur,Punjab National Bank,individual,dev-602db43f6d06,,True,2025-08-25
dalaja1117@barodampay,1377310565,BARB0405206,Dalaja Maharaj,Bank of Baroda,individual,dev-419da805c184,,True,2025-06-09
krisha1118@oksbi,7796367579754882,SBIN0009781,Krisha Palla,State Bank of India,individual,dev-db3b6acec6d9,,True,2024-08-25
zayyan1119@idfcfirst,761366340092909,IDFB0427269,Zayyan Kamdar,IDFC First Bank,individual,dev-9a2962ce6ee9,,True,2023-08-24
chasmum1120@idfcfirst,515819507,IDFB0000042,Chasmum Verma,IDFC First Bank,individual,dev-1263689c26a0,innocent_bystander,True,2025-12-17
harsh1121@cnrb,3284546273,CNRB0523585,Harsh Amble,Canara Bank,individual,dev-bf44832f2af1,,True,2026-05-27
barkha1122@pnb,1418148411613,PUNB0611496,Barkha Misra,Punjab National Bank,individual,dev-90d627613f21,,True,2024-05-28
vasatika1123@okicici,868351251921,ICIC0780627,Vasatika Bhatt,ICICI Bank,individual,dev-ff2c0c170062,,True,2024-08-13
aradhana1124@kotak,5055958369159,KKBK0556002,Aradhana Nair,Kotak Mahindra Bank,individual,dev-4e8580e4602d,,True,2024-12-22
advika1125@ybl,438345630656559,YESB0053973,Advika Misra,Yes Bank,individual,dev-1608a117e042,,True,2024-05-28
mason1126@idfcfirst,630183199467,IDFB0066246,Mason Varughese,IDFC First Bank,individual,dev-d7ecf34b08e0,,True,2024-11-27
dakshesh1127@barodampay,469760593531,BARB0705419,Dakshesh Raval,Bank of Baroda,individual,dev-de0a425044aa,,True,2025-10-21
logan1128@oksbi,7444843569877,SBIN0449318,Logan Bal,State Bank of India,individual,dev-cf2ab557e5c9,,True,2025-04-15
tank1129@cnrb,08984291799588,CNRB0973995,"Tank, Merchant and Lad Fuel",Canara Bank,merchant,dev-367b405c62c3,,True,2025-11-30
nidhi1130@okaxis,95268346859,UTIB0754965,Nidhi Rama,Axis Bank,individual,dev-fcda116ca922,,True,2025-10-18
ranveer1131@barodampay,302481881249793,BARB0908835,Ranveer Oza,Bank of Baroda,individual,dev-9c94c5f49b55,innocent_bystander,True,2026-01-03
vamakshi1132@okaxis,340198862173005,UTIB0840160,Vamakshi Parmer,Axis Bank,individual,dev-8af7e25cabac,,True,2025-08-23
onkar1133@okaxis,342597369220,UTIB0842247,Onkar Golla,Axis Bank,individual,dev-86a32ad58506,,True,2025-11-15
gunbir1134@ybl,34577977549362,YESB0482390,Gunbir Sinha,Yes Bank,individual,dev-08e0f75d9c30,,True,2024-09-19
aarna1135@ybl,35932597570703,YESB0349890,Aarna Goswami,Yes Bank,individual,dev-314fc4b03b4d,,True,2024-03-12
gaurav1136@okicici,18331558775898,ICIC0347982,Gaurav Kapadia,ICICI Bank,individual,dev-b4b1be46c256,,True,2025-05-26
udant1137@idfcfirst,384958131,IDFB0056536,Udant Mohanty,IDFC First Bank,individual,dev-9797dcfd2b4f,,True,2023-12-22
narulaprabhu1138@idfcfirst,3753542539,IDFB0463178,Narula-Prabhu Grocery,IDFC First Bank,merchant,dev-a1f4a7c155e6,,True,2024-09-10
chaitaly1139@barodampay,05740392537435,BARB0571766,Chaitaly Sheth,Bank of Baroda,individual,dev-7ad0f77f3c31,,True,2023-09-19
upma1140@okhdfcbank,70003421342539,HDFC0992335,Upma Bera,HDFC Bank,individual,dev-fe15d4a72368,account_takeover,True,2026-02-06
urmi1141@oksbi,55904249595,SBIN0863015,Urmi Hayer,State Bank of India,individual,dev-a6e8712b01de,innocent_bystander,True,2023-09-01
lakshmi1142@okhdfcbank,924544214005850,HDFC0840430,Lakshmi Wagle,HDFC Bank,individual,dev-9877fbae7179,,True,2024-09-10
odika1143@okicici,364983053942,ICIC0339357,Odika Bhagat,ICICI Bank,individual,dev-62ea73dd21c6,,True,2024-05-01
laksh1144@idfcfirst,45490287350196,IDFB0038603,Laksh Iyer,IDFC First Bank,individual,dev-607ddcca327f,,True,2024-02-26
nimrat1145@pnb,0852442990947757,PUNB0681371,Nimrat Shankar,Punjab National Bank,individual,dev-2ef403dac86a,,True,2024-05-10
diya1146@cnrb,5781639567257,CNRB0777549,Diya Gole,Canara Bank,individual,dev-ecce553a1c93,,True,2025-01-26
vinaya1147@pnb,48578844004,PUNB0749093,Vinaya Natarajan,Punjab National Bank,individual,dev-fdf383d6a22d,,True,2025-03-18
dhriti1148@pnb,2487983017,PUNB0340306,Dhriti Bhardwaj,Punjab National Bank,individual,dev-db8c74b89ebf,,True,2025-03-06
siya1149@ybl,1925556998,YESB0459657,Siya Mahal,Yes Bank,individual,dev-1a303dbab11d,,True,2025-02-10
om1150@ybl,9227659092632358,YESB0112486,Om Dutt,Yes Bank,individual,dev-a5387ba97e52,,False,2023-12-15
gaurang1151@cnrb,29046970738,CNRB0774931,Gaurang Dayal,Canara Bank,individual,dev-00c52331487d,,True,2025-02-23
pushti1152@okaxis,14459653690,UTIB0349779,Pushti Raval,Axis Bank,individual,dev-84557e0e0c0c,innocent_bystander,True,2025-12-05
vansha1153@oksbi,65042004170,SBIN0235239,Vansha Rajagopal,State Bank of India,individual,dev-f59655fc57f3,,False,2025-08-21
baljiwan1154@cnrb,464789526427046,CNRB0921053,Baljiwan Walla,Canara Bank,individual,dev-2e9fe49e0bfc,,True,2026-05-23
kashvi1155@ybl,1924978661966,YESB0428089,Kashvi Atwal,Yes Bank,individual,dev-7792b9f3a1da,innocent_bystander,True,2024-02-22
rayaan1156@okicici,1453143234844352,ICIC0874778,Rayaan Badami,ICICI Bank,individual,dev-48d3326b1192,,True,2025-08-19
agrawal1157@okhdfcbank,497636523,HDFC0931106,"Agrawal, Kothari and Kara Fuel",HDFC Bank,merchant,dev-0ed5ba89ef80,,True,2025-11-18
devika1158@ybl,06128249940263,YESB0719984,Devika Dayal,Yes Bank,individual,dev-91c214fe7cdb,,True,2024-10-22
leela1159@idfcfirst,394761331799,IDFB0194728,Leela Thakur,IDFC First Bank,individual,dev-906b13736965,,True,2025-08-10
mohan1160@barodampay,445893941,BARB0600251,"Mohan, Ganesh and Bhattacharyya Grocery",Bank of Baroda,merchant,dev-47bc06b94a56,,True,2026-01-26
chanchal1161@kotak,03889082007558,KKBK0094174,Chanchal Mannan,Kotak Mahindra Bank,individual,dev-91762d1534db,,True,2024-07-25
venkateshviswanathan1162@pnb,6191293542,PUNB0506736,Venkatesh-Viswanathan Travel,Punjab National Bank,merchant,dev-f21bc2c62766,,True,2023-11-22
radha1163@ybl,8389612154821619,YESB0081165,Radha Desai,Yes Bank,individual,dev-a03ab47de19d,,True,2025-06-29
vrishti1164@pnb,367544938,PUNB0051807,Vrishti Parmer,Punjab National Bank,individual,dev-a77fcda8bced,,True,2025-01-29
nitesh1165@pnb,2566171472162883,PUNB0738315,Nitesh Raval,Punjab National Bank,individual,dev-8ca05f39170f,gambling_network,True,2026-03-22
vedant1166@ybl,6031000979,YESB0084005,Vedant Kapur,Yes Bank,individual,dev-cc2956ffd4c3,,True,2025-06-09
siddharth1167@barodampay,9756429928,BARB0442281,Siddharth Bains,Bank of Baroda,individual,dev-aaab3eb58734,,True,2024-10-12
jatin1168@okicici,64818409781769,ICIC0371662,Jatin Peri,ICICI Bank,individual,dev-d0a66bed09f1,innocent_bystander,True,2025-08-21
keya1169@okhdfcbank,6836766260,HDFC0730540,Keya Kumer,HDFC Bank,individual,dev-42d8d5ca0557,,True,2023-12-01
bava1170@pnb,62129533867696,PUNB0400287,"Bava, Bava and Chokshi Fashion",Punjab National Bank,merchant,dev-28e39740f61e,,True,2024-09-29
bahri1171@cnrb,923905140140754,CNRB0472380,"Bahri, Bava and D’Alia Fashion",Canara Bank,merchant,dev-d251c8d662db,,True,2024-02-21
sachi1172@oksbi,72253641388370,SBIN0984010,Sachi Rai,State Bank of India,individual,dev-f1ff04c400e1,,True,2025-08-31
zayyan1173@cnrb,29125409215,CNRB0928249,Zayyan Som,Canara Bank,individual,dev-ca699400dac3,,True,2026-02-25
samesh1174@ybl,066893909166,YESB0633286,Samesh Andra,Yes Bank,individual,dev-20c7adfdc159,,True,2025-07-21
osha1175@okaxis,68323515809,UTIB0531814,Osha Chaudhuri,Axis Bank,individual,dev-9dbfb4a0247f,gambling_network,True,2023-09-01
laksh1176@idfcfirst,2075229916,IDFB0323085,Laksh Sahota,IDFC First Bank,individual,dev-f86f0f5c16e9,,True,2025-06-21
yasti1177@idfcfirst,967810957550204,IDFB0021838,Yasti Dalal,IDFC First Bank,individual,dev-d2eb75cd3c91,,True,2025-11-29
ishaan1178@cnrb,67048416355696,CNRB0998149,Ishaan Cherian,Canara Bank,individual,dev-bc70da045873,,True,2025-12-23
rushil1179@oksbi,299095392,SBIN0181693,Rushil Iyengar,State Bank of India,individual,dev-51b2c13adb2d,,True,2025-07-15
saksham1180@kotak,928733344,KKBK0656622,Saksham Parmar,Kotak Mahindra Bank,individual,dev-ee55dd7698c0,,True,2026-02-11
chakrika1181@okhdfcbank,4694967292,HDFC0136504,Chakrika Dyal,HDFC Bank,individual,dev-b5023b142ef3,innocent_bystander,True,2024-05-25
watika1182@barodampay,7983519987872254,BARB0736236,Watika Johal,Bank of Baroda,individual,dev-36d970bc9cda,,False,2025-02-09
ganga1183@barodampay,830336754511,BARB0610852,Ganga Keer,Bank of Baroda,individual,dev-7d4b8cddd1c8,,True,2024-07-26
agastya1184@ybl,78517646280886,YESB0814808,Agastya Chakraborty,Yes Bank,individual,dev-9a41b1e93834,,True,2026-07-01
wakeeta1185@pnb,886174647212,PUNB0922594,Wakeeta Dixit,Punjab National Bank,individual,dev-ab474f137ee5,,True,2025-03-19
yasti1186@idfcfirst,18486800189932,IDFB0349732,Yasti Borde,IDFC First Bank,individual,dev-21b633d1e336,,True,2025-06-29
aahana1187@barodampay,0642098910,BARB0216954,Aahana Kashyap,Bank of Baroda,individual,dev-0bb7b9193b48,,True,2025-11-29
chaman1188@okaxis,08547918658,UTIB0304168,Chaman Lalla,Axis Bank,individual,dev-243f9dc9f632,,True,2024-12-02
chandresh1189@idfcfirst,8517184940773287,IDFB0297857,Chandresh Chaudhry,IDFC First Bank,individual,dev-fb6660b333e1,,True,2024-08-31
balveer1190@okhdfcbank,0061608343456,HDFC0689768,Balveer Mannan,HDFC Bank,individual,dev-9e5a7bfdaf90,,True,2023-12-21
dhriti1191@cnrb,06597907358822,CNRB0722874,Dhriti Sandhu,Canara Bank,individual,dev-ddd4c9e0c3a5,gambling_network,True,2024-02-04
girish1192@ybl,904377291771622,YESB0086523,Girish Bath,Yes Bank,individual,dev-656e0cbfd68d,,True,2025-02-19
lakshit1193@pnb,8735698873344,PUNB0957333,Lakshit Garde,Punjab National Bank,individual,dev-229816e07e1d,,True,2024-10-31
ishita1194@barodampay,95802985004,BARB0898021,Ishita Sarma,Bank of Baroda,individual,dev-2145ac60019b,,True,2024-08-19
girik1195@pnb,7094717372,PUNB0932363,Girik Pradhan,Punjab National Bank,individual,dev-6cb661b50499,,True,2025-07-25
qadim1196@kotak,322980858,KKBK0622264,Qadim Comar,Kotak Mahindra Bank,individual,dev-d84338b060f4,,True,2026-07-16
rattashan1197@oksbi,044507175898446,SBIN0649753,Ratta-Shan Fuel,State Bank of India,merchant,dev-b3754fca4c4e,,True,2024-12-16
lekha1198@idfcfirst,662106637,IDFB0845247,Lekha Sridhar,IDFC First Bank,individual,dev-56be6c84f832,,True,2025-05-06
ganesanchowdhury1199@oksbi,8501044571925,SBIN0210851,Ganesan-Chowdhury Home Services,State Bank of India,merchant,dev-2c79ff5ab68e,,True,2026-04-27
daniel1200@oksbi,3788003408847568,SBIN0092000,Daniel Dutta,State Bank of India,individual,dev-d8408b3bc749,,True,2024-09-03
omaja1201@ybl,10304483266,YESB0037910,Omaja Subramanian,Yes Bank,individual,dev-892f72157d55,,True,2024-05-07
pratyush1202@idfcfirst,507868248667612,IDFB0778512,Pratyush Raghavan,IDFC First Bank,individual,dev-eda9013e036c,,True,2024-04-12
ayush1203@kotak,51715460552,KKBK0298302,Ayush De,Kotak Mahindra Bank,individual,dev-74e7d8b4ae40,,True,2024-01-21
vinaya1204@idfcfirst,629641067,IDFB0266131,Vinaya Chowdhury,IDFC First Bank,individual,dev-07c3ae022b0d,,True,2025-04-08
sastrybatra1205@cnrb,528485499,CNRB0455619,Sastry-Batra Utilities,Canara Bank,merchant,dev-e25b8a5ba5d7,,True,2025-11-19
advika1206@okhdfcbank,018036689420838,HDFC0348046,Advika Murthy,HDFC Bank,individual,dev-6b308cc17893,,True,2024-09-16
vohra1207@oksbi,44163450926712,SBIN0412385,Vohra Ltd Fuel,State Bank of India,merchant,dev-8e8955d197e9,,True,2026-03-20
hamsini1208@kotak,010644785464,KKBK0442439,Hamsini Venkataraman,Kotak Mahindra Bank,individual,dev-f791814ccae3,,True,2024-01-21
chandran1209@okhdfcbank,580770205,HDFC0174767,"Chandran, Sant and Kothari Fashion",HDFC Bank,merchant,dev-37369ceab3fe,,True,2026-03-31
hiral1210@barodampay,443804175714,BARB0050635,Hiral Rajan,Bank of Baroda,individual,dev-c2a5c252beec,,True,2023-10-26
chatura1211@cnrb,62024180593,CNRB0536776,Chatura Apte,Canara Bank,individual,dev-4e00ce12b8fa,,True,2025-10-23
yashasvi1212@cnrb,754888047837,CNRB0565973,Yashasvi Singh,Canara Bank,individual,dev-6a5779380c46,,True,2025-12-08
gandhiborde1213@kotak,8878781384086901,KKBK0510481,Gandhi-Borde Utilities,Kotak Mahindra Bank,merchant,dev-f1e7782e18ce,,True,2024-07-09
ekani1214@okaxis,9378238113685,UTIB0493479,Ekani Khosla,Axis Bank,individual,dev-f15bf6de8331,innocent_bystander,True,2024-01-01
arunima1215@barodampay,113482794987338,BARB0441532,Arunima Bedi,Bank of Baroda,individual,dev-0fae1408f12f,,True,2024-11-01
kritika1216@okaxis,884732642635388,UTIB0473844,Kritika Rau,Axis Bank,individual,dev-dcb9e0b5af94,,True,2026-05-22
farhan1217@okhdfcbank,06398743811050,HDFC0582474,Farhan Sharaf,HDFC Bank,individual,dev-b53cd72ae2f6,,True,2023-07-26
sara1218@okicici,828955508781,ICIC0802274,Sara Chakrabarti,ICICI Bank,individual,dev-db68de5c18e3,,True,2025-07-08
sekhonmutti1219@okaxis,8165268888409460,UTIB0888678,Sekhon-Mutti Food & Dining,Axis Bank,merchant,dev-20335ee3708d,,True,2025-01-30
widisha1220@okhdfcbank,67767073559337,HDFC0634317,Widisha Badami,HDFC Bank,individual,dev-a1be61516740,innocent_bystander,True,2024-12-20
netra1221@ybl,4316826755,YESB0166804,Netra Sachar,Yes Bank,individual,dev-7ada0ff5df54,innocent_bystander,True,2023-11-23
aadi1222@cnrb,2347506416,CNRB0270219,Aadi Chand,Canara Bank,individual,dev-a575ec75bcb4,,True,2023-08-27
yashoda1223@okicici,9969508500,ICIC0723244,Yashoda Jhaveri,ICICI Bank,individual,dev-770885ecdeb5,,True,2026-01-14
harita1224@kotak,2754554871810,KKBK0420801,Harita Patla,Kotak Mahindra Bank,individual,dev-aa298f644eb3,,True,2023-12-04
udant1225@cnrb,5606207346,CNRB0560516,Udant Sha,Canara Bank,individual,dev-06f8df9ef6e8,,True,2025-01-15
urvashi1226@kotak,9393349502,KKBK0980895,Urvashi Patla,Kotak Mahindra Bank,individual,dev-428d902700a4,,True,2024-08-15
ishaan1227@cnrb,3261171821713354,CNRB0195450,Ishaan Chatterjee,Canara Bank,individual,dev-b71d133cb5e8,,True,2025-12-07
kapadia1228@okaxis,734880889250,UTIB0109761,"Kapadia, Agate and Om Utilities",Axis Bank,merchant,dev-77bcf98fb345,,True,2024-05-24
bishakha1229@okicici,395440986291202,ICIC0327899,Bishakha Vig,ICICI Bank,individual,dev-312d7dcb7027,innocent_bystander,True,2025-07-18
hitesh1230@ybl,041452093,YESB0839081,Hitesh Bath,Yes Bank,individual,dev-aca7e29fe1d7,,True,2025-10-17
waida1231@cnrb,53673722860632,CNRB0424077,Waida Dey,Canara Bank,individual,dev-1c2aa9730bff,,True,2024-06-01
rout1232@kotak,666954533637,KKBK0745117,"Rout, Chhabra and Kumar Fashion",Kotak Mahindra Bank,merchant,dev-303c12f49a25,,True,2025-01-16
raghav1233@cnrb,590296626370,CNRB0284328,Raghav Dara,Canara Bank,individual,dev-d9a305a52996,,True,2026-03-12
kaleshankar1234@okaxis,0882357127818882,UTIB0669158,Kale-Shankar Travel,Axis Bank,merchant,dev-37c110297a66,,True,2024-12-20
hamsini1235@oksbi,2329245241,SBIN0482826,Hamsini Chokshi,State Bank of India,individual,dev-33b9d60489cb,,True,2024-05-15
batradasgupta1236@okaxis,700169688211,UTIB0794267,Batra-Dasgupta Electronics,Axis Bank,merchant,dev-b2765fab8ece,,True,2023-11-06
tanvi1237@ybl,27149119744,YESB0963996,Tanvi Thaman,Yes Bank,individual,dev-474d4bb9a612,,True,2023-11-29
wishi1238@oksbi,5181601931625862,SBIN0236962,Wishi Agrawal,State Bank of India,individual,dev-6237e838cd35,,True,2023-09-15
rachita1239@barodampay,35785347347547,BARB0288628,Rachita Subramanian,Bank of Baroda,individual,dev-c8b87e0f9699,,True,2025-07-09
oscar1240@kotak,3099839281359,KKBK0265653,Oscar Dave,Kotak Mahindra Bank,individual,dev-6ed6b06e3738,,True,2024-05-12
ram1241@okicici,2652085502,ICIC0072914,Ram Ltd Fashion,ICICI Bank,merchant,dev-8c18a8fa5025,,True,2023-08-07
yamini1242@pnb,0424720175981700,PUNB0793150,Yamini Rajagopalan,Punjab National Bank,individual,dev-da099e665fa0,account_takeover,True,2025-02-02
yuvraj1243@oksbi,74960806287,SBIN0808065,Yuvraj Mahal,State Bank of India,individual,dev-74cc27b3541f,,True,2025-11-08
hemal1244@okhdfcbank,963872399602358,HDFC0848246,Hemal Menon,HDFC Bank,individual,dev-c09128466584,innocent_bystander,True,2026-03-02
kiaan1245@okicici,023256116,ICIC0469779,Kiaan Devi,ICICI Bank,individual,dev-adccdb437e88,,True,2025-07-05
yauvani1246@okaxis,832899252,UTIB0193481,Yauvani Mistry,Axis Bank,individual,dev-907ece62aee9,innocent_bystander,True,2024-03-08
teerth1247@okhdfcbank,7113310967073742,HDFC0262226,Teerth Iyer,HDFC Bank,individual,dev-cc120224ba32,,True,2025-10-31
bina1248@kotak,425520457,KKBK0393608,Bina Pai,Kotak Mahindra Bank,individual,dev-94f1d91813ae,innocent_bystander,True,2023-11-30
deo1249@oksbi,997862134315499,SBIN0615598,"Deo, Gokhale and Thakur Home Services",State Bank of India,merchant,dev-835eb7d931c6,,True,2024-04-05
jack1250@kotak,3457439323356182,KKBK0114884,Jack Pandey,Kotak Mahindra Bank,individual,dev-d55817ab21ed,,True,2024-05-03
omisha1251@kotak,4461577201820582,KKBK0043254,Omisha Walla,Kotak Mahindra Bank,individual,dev-d301df2350a0,,True,2024-07-30
pahal1252@pnb,8153513984163,PUNB0329465,Pahal Arya,Punjab National Bank,individual,dev-20c6d31847cf,,True,2024-09-29
chhabra1253@okicici,10633283770,ICIC0248420,"Chhabra, Bakshi and Raj Grocery",ICICI Bank,merchant,dev-e9653de552f6,,True,2023-11-04
